Date,Open,High,Low,Close,Adj Close,Volume
2012-03-20,564.5,572.5,560,567.424988,473.58667,3683204
2012-03-21,568.474976,589.900024,568.275024,587.875,490.654877,4553242
2012-03-22,587.349976,594.849976,580,583.875,487.316345,3421694
2012-03-23,587.5,595.950012,582.400024,592.325012,494.368927,3158436
2012-03-26,588.5,592.5,577,580.799988,484.749817,3053384
2012-03-27,586.5,589.825012,575.974976,587.375,490.237671,1588246
2012-03-28,587,587.325012,577.224976,582.549988,486.210327,2051096
2012-03-29,575.5,582,566.200012,570.599976,476.236786,2681214
2012-03-30,572.75,587.875,572.75,584.400024,487.754578,2543342
2012-04-02,585,599.5,585,597.125,498.375031,2326988
2012-04-03,600.099976,603.674988,587.650024,589,491.593872,2269154
2012-04-04,584.5,594.900024,583.5,589.224976,491.781403,2165054
2012-04-09,585,594,579.125,582.049988,485.79303,1576628
2012-04-10,583.150024,587.825012,576.125,578.099976,482.496429,1532992
2012-04-11,574.849976,577.5,567.599976,569.049988,474.942993,1781586
2012-04-12,570.125,574,564.549988,565.825012,472.251434,2114686
2012-04-13,545.674988,552.349976,530.625,534.174988,445.83551,8994680
2012-04-16,532.625,537.150024,526.650024,534.875,446.419739,5016110
2012-04-17,542.5,547.474976,536.900024,545.424988,455.224945,2473664
2012-04-18,550,557.349976,546.924988,548.775024,458.021118,2882264
2012-04-19,550.450012,553.400024,545.549988,551.474976,460.274597,1767416
2012-04-20,546.625,553.974976,538.700012,544.224976,454.22348,2450024
2012-04-23,546.974976,551.200012,523.825012,532.125,444.124603,2843868
2012-04-24,561,602.5,558.650024,597.099976,498.354156,18113782
2012-04-25,594.5,595,583.75,585.525024,488.69342,5417898
2012-04-26,585,600.950012,582.25,597.325012,498.542114,5476292
2012-04-27,595,606,595,602,502.44397,3711146
2012-04-30,602,625,602,623.299988,520.221497,4604822
2012-05-02,621.049988,637.200012,621.049988,633.625,528.838989,3981448
2012-05-03,631.349976,642.049988,629.275024,639.75,533.95105,3358922
2012-05-04,640,647.625,631.525024,638.400024,532.824158,3571718
2012-05-07,630,639.25,624.200012,636.625,531.342834,2627762
2012-05-08,612.5,617.349976,597.825012,600.349976,501.066803,9631578
2012-05-09,597.5,617.299988,597.049988,612.775024,511.437195,9271544
2012-05-10,612.775024,620.900024,612.5,616.275024,514.358276,2992620
2012-05-11,612,618.450012,610.599976,615.375,513.606934,2745190
2012-05-14,613.650024,617,610,612.974976,511.603912,2573752
2012-05-15,612,616.5,609.900024,613.150024,511.750244,1875510
2012-05-16,610,620.950012,603.375,611.700012,510.539825,4567936
2012-05-17,611,617.5,599.525024,611,509.95578,4137524
2012-05-18,602.400024,612.450012,601.325012,605.325012,505.219238,2656670
2012-05-21,605.5,612.5,602.025024,604.599976,504.613983,2227088
2012-05-22,610.5,620,606.5,612.025024,510.811066,2360916
2012-05-23,616.5,617.775024,607.049988,612.575012,511.270172,2162806
2012-05-24,612.5,614.474976,603.549988,610.724976,509.726013,1205674
2012-05-25,606.049988,612.5,604.549988,610.400024,509.454742,915046
2012-05-28,612,615,607.525024,612.349976,511.082397,790194
2012-05-29,614,624,609.200012,620.174988,517.613281,1575032
2012-05-30,615.625,628.5,615.625,620.275024,517.696777,1581514
2012-05-31,610.5,627.950012,610.5,622.674988,519.699707,4411602
2012-06-01,620,622.5,609.25,612.299988,511.040619,1479528
2012-06-04,605,608,598.099976,606.625,506.304077,1204430
2012-06-05,607,615.450012,607,613.25,511.833405,2063398
2012-06-06,615,631.875,614.549988,625.575012,522.120178,3291908
2012-06-07,623.5,624.950012,615.775024,620.099976,520.881226,2149728
2012-06-08,615.599976,621.299988,612.075012,615.450012,516.975281,2400244
2012-06-11,616.5,623.025024,613.549988,616.775024,518.088135,1545048
2012-06-12,610.549988,626.5,610.549988,624.049988,524.199341,1092142
2012-06-13,624.5,630,621.299988,625.200012,525.164978,1450858
2012-06-14,624.5,630.75,622.5,627,526.677185,1471124
2012-06-15,627.025024,640,624.5,636.224976,534.426208,1986040
2012-06-18,638,643.174988,625,628.575012,528.000244,1495388
2012-06-19,628.450012,639.625,627.549988,636.974976,535.056213,1769058
2012-06-20,637,637,621.650024,626.400024,526.173523,1753740
2012-06-21,622.525024,626,604.5,612.025024,514.098328,4155980
2012-06-22,607.125,619.950012,607.125,616.724976,518.046387,1919560
2012-06-25,618.5,619.25,605.5,608.375,511.032318,1588758
2012-06-26,608.75,618.5,608.525024,617.549988,518.739136,1109714
2012-06-27,618.125,629.400024,618.125,623.349976,523.611328,2305862
2012-06-28,623.474976,631.950012,618.125,629.424988,528.714111,1894228
2012-06-29,631.674988,643.5,631.450012,638.724976,536.526184,1990150
2012-07-02,639.5,639.5,628.224976,629.724976,528.966064,2111100
2012-07-03,632.5,634.900024,615.150024,619.700012,520.545105,2227292
2012-07-04,621.75,624.75,615.775024,623.924988,524.094177,1301806
2012-07-05,623.924988,623.924988,617.599976,620.299988,521.049133,1520876
2012-07-06,620,626.400024,613.5,623.875,524.052246,1929928
2012-07-09,622.5,632.275024,621.674988,629.700012,528.945251,1912768
2012-07-10,632.5,635.125,624.775024,630.849976,529.911133,2517598
2012-07-11,626.625,637.25,626.625,629.150024,528.483215,2034538
2012-07-12,612.5,625,609.650024,618,519.117249,7859080
2012-07-13,636.900024,642,621.5,624.700012,524.745117,7217154
2012-07-16,624.5,629.625,601.450012,603.674988,507.084259,3620626
2012-07-17,609,612,587.599976,592.950012,498.075439,6383816
2012-07-18,597.5,602.200012,589.25,597.650024,502.023193,2975286
2012-07-19,601.5,605,597.625,600.5,504.417236,1335352
2012-07-20,600.5,614,600.150024,611.525024,513.678406,3378226
2012-07-23,604,613.599976,600.5,607.125,511.236267,2903198
2012-07-24,604.049988,609.325012,598.549988,604.575012,509.089172,1648092
2012-07-25,602,608.5,598.450012,606.575012,510.773285,1666030
2012-07-26,606.5,610.5,595.099976,599.224976,504.583832,2945746
2012-07-27,607.5,615.099976,601.625,612.650024,515.888794,1842976
2012-07-30,617.450012,621.424988,607.275024,615.5,518.288635,2625712
2012-07-31,617.5,624.625,613.125,621.825012,523.614502,1979964
2012-08-01,619.049988,622.400024,611.049988,612.325012,515.615112,1295750
2012-08-02,614.974976,618.349976,611,616.400024,519.046326,951058
2012-08-03,614,620.125,609.049988,618.450012,520.772583,977736
2012-08-06,622.5,624,612.599976,614.450012,517.404358,1015540
2012-08-07,619.5,633.099976,617.325012,632.025024,532.203552,2099154
2012-08-08,632.5,633.325012,623.200012,624.599976,525.951477,1643000
2012-08-09,625.125,633.924988,625.125,629.075012,529.719482,1129474
2012-08-10,628,642.5,627.875,640.025024,538.940247,3082356
2012-08-13,639.549988,639.549988,628.625,633.150024,533.151001,1428038
2012-08-14,630,636.625,629.625,634.200012,534.035095,1136930
2012-08-16,635.075012,635.775024,626.049988,631.775024,531.993103,1788292
2012-08-17,632.525024,642.25,632,639.299988,538.32959,1287576
2012-08-21,639.950012,652.5,638.549988,649.325012,546.77124,2051576
2012-08-22,647.950012,654.5,644.049988,645.825012,543.824097,1134096
2012-08-23,645.875,663,645.875,661.724976,557.21283,2337314
2012-08-24,660,664.200012,656.5,661.424988,556.960266,1578938
2012-08-27,658.099976,665.450012,657.5,660.224976,555.94989,967200
2012-08-28,663.474976,677.325012,657.5,675.450012,568.770081,2266204
2012-08-29,675,679,667.5,671.650024,565.570435,2139290
2012-08-30,669.950012,694.400024,661.700012,683.575012,575.611938,3333432
2012-08-31,678.5,679.5,667.325012,671.875,565.759644,1773848
2012-09-03,675,677.450012,666.5,668.924988,563.275818,1223826
2012-09-04,666.450012,673.5,661.025024,670.424988,564.538879,1508018
2012-09-05,669.75,685.5,666,682.25,574.496094,2028960
2012-09-06,682.049988,689.950012,676.825012,687.799988,579.169556,2291684
2012-09-07,695,698.400024,689.450012,693.349976,583.842957,2636656
2012-09-10,691.599976,691.950012,682.974976,685.724976,577.422241,1476024
2012-09-11,684.5,697.799988,682.025024,696.325012,586.348083,1274180
2012-09-12,698.474976,710.5,694.950012,707.450012,595.716125,2114466
2012-09-13,706.5,711.974976,704.775024,708.849976,596.894775,1881210
2012-09-14,714,719.900024,701.075012,706.549988,594.958069,2814840
2012-09-17,709.125,710.775024,667.75,671.049988,565.065063,5094390
2012-09-18,672.5,672.5,646.275024,649.900024,547.255493,7220206
2012-09-20,647.5,668.450012,645.799988,661,556.602173,4042506
2012-09-21,662.450012,666.150024,649.150024,652.025024,549.0448,4247758
2012-09-24,655,656.5,638.5,644.724976,542.897766,4937020
2012-09-25,645.049988,654.875,641.150024,646.599976,544.476624,3823694
2012-09-26,647.599976,652.5,641,642.799988,541.276794,3292812
2012-09-27,640.049988,649.75,630.549988,635.775024,535.361267,5605398
2012-09-28,639.400024,652.5,638.25,647.950012,545.613403,2912996
2012-10-01,647.5,654.900024,646.525024,651.474976,548.581604,1795618
2012-10-03,650.5,662.5,650.5,661.325012,556.876099,2318230
2012-10-04,660,660.825012,654.325012,658.575012,554.560425,1319284
2012-10-05,655.125,659.674988,527.5,652,549.023804,3836110
2012-10-08,655,657.625,642.724976,646.349976,544.266174,1685408
2012-10-09,648.950012,649.400024,642.5,647.424988,545.171387,1291154
2012-10-10,643,650.875,642.5,644.674988,542.85553,1163978
2012-10-11,645.125,650.775024,643.025024,644.724976,542.897766,1635526
2012-10-12,639.400024,656.825012,636.599976,649.224976,546.687195,2469542
2012-10-15,647,651.200012,643.75,647.325012,545.087036,814528
2012-10-16,648.5,655.099976,643.900024,647.950012,545.613403,1282744
2012-10-17,650.650024,652.450012,636,641.575012,540.245422,1597480
2012-10-18,643.125,655.5,640.099976,653.674988,550.434204,1447128
2012-10-19,654.5,655.700012,641,644.849976,543.003052,2825616
2012-10-22,662.549988,667.450012,651.5,659.450012,555.29718,5397342
2012-10-23,662,662,655.950012,657.299988,553.486694,1136696
2012-10-25,657.5,661.950012,652.125,657.674988,553.802368,2254470
2012-10-29,655.5,659.900024,650.400024,654.200012,550.876404,815628
2012-10-30,652.200012,661,652.200012,655.75,552.18158,805268
2012-10-31,654.549988,658.400024,652,657.75,555.135437,999536
2012-11-01,657.450012,660.174988,655.099976,657.625,555.029968,1579768
2012-11-02,662.450012,669,659.200012,665.599976,561.760925,1673974
2012-11-05,667.950012,671.674988,662.650024,664.799988,561.085632,1223826
2012-11-06,662.5,668.700012,659.724976,660.275024,557.266663,1297466
2012-11-07,662.5,666.674988,660.75,665.75,561.887634,1058390
2012-11-08,662,667.349976,658.299988,665.599976,561.760925,1239044
2012-11-09,665,666.625,660.450012,662.474976,559.123291,711382
2012-11-12,660,674,660,667.25,563.153381,1466782
2012-11-15,660.049988,661,645.5,647.075012,546.125977,1735402
2012-11-16,649.900024,653.400024,640.049988,643.400024,543.02417,1598890
2012-11-19,645.049988,647.5,629.25,631.174988,532.706299,1676286
2012-11-20,637.5,641.450012,628.025024,636.400024,537.116333,1256040
2012-11-21,638.125,647.349976,638.125,641.099976,541.082886,941744
2012-11-22,641.049988,642.049988,635.5,638.224976,538.656677,611624
2012-11-23,641,645.700012,635.625,644.299988,543.783875,749676
2012-11-26,644,647.849976,642.5,646.849976,545.936035,456334
2012-11-27,649.950012,649.950012,644.150024,647.599976,546.56897,1338160
2012-11-29,655,656,646.174988,649.049988,547.792664,3470578
2012-11-30,647.5,662.5,645.549988,657,554.502441,3579294
2012-12-03,657.5,661,652.599976,658.400024,555.684021,1319512
2012-12-04,657.549988,660.900024,646.450012,649.724976,548.362305,1595120
2012-12-05,650,653.775024,644.299988,648.950012,547.708313,1790058
2012-12-06,647.5,647.5,634.5,640.349976,540.44989,2370092
2012-12-07,638.325012,640.349976,628.525024,632.075012,533.466003,1957214
2012-12-10,631.049988,633.400024,615.599976,618.599976,522.093323,3029430
2012-12-11,617.5,621.5,605.174988,609.849976,514.70813,4926914
2012-12-12,612.450012,620.5,610.549988,612.900024,517.282654,2487948
2012-12-13,615.049988,617.299988,608.549988,611.275024,515.910767,2297162
2012-12-14,608.5,622.5,608.075012,621.450012,524.498657,2196814
2012-12-17,619.575012,624.450012,601.049988,602.75,508.715912,4482898
2012-12-18,607.349976,612.5,598.5,605.325012,510.889404,4688482
2012-12-19,608.049988,618.275024,608.049988,616.325012,520.173096,6642060
2012-12-20,613.575012,627.5,613.575012,626.025024,528.359985,2314030
2012-12-21,625,632.200012,618.849976,629.349976,531.166138,2457968
2012-12-24,631,635.549988,630.049988,633.099976,534.330994,1254818
2012-12-26,633.5,634.575012,627.650024,631.099976,532.643188,1435258
2012-12-27,632.450012,632.450012,623.825012,625.474976,527.895691,1994158
2012-12-28,627,636,625.375,633.75,534.879578,1501622
2012-12-31,630.5,632.799988,626,627.924988,529.963379,704170
2013-01-01,633.474976,633.950012,630,632.075012,533.466003,509580
2013-01-02,633.5,636.200012,627.775024,631.650024,533.107483,1880246
2013-01-03,632.5,642,629.974976,640.299988,540.407898,2635130
2013-01-04,642.5,650.5,640.450012,649.599976,548.256897,5228760
2013-01-07,650,652,645.125,647.424988,546.421326,1820752
2013-01-08,647.5,652.150024,647.150024,650.125,548.700073,2341870
2013-01-09,650.5,653.700012,636.575012,638.299988,538.719849,3135898
2013-01-10,639.950012,641.049988,627.650024,629.200012,531.039307,4522838
2013-01-11,645,661.25,645,653.174988,551.274109,7805006
2013-01-14,659.5,674.224976,653.674988,667.25,563.153381,5790224
2013-01-15,695,700,663.5,668.724976,564.398132,8262978
2013-01-16,668.450012,677.5,654.5,673.875,568.744873,4109492
2013-01-17,674.849976,685.900024,671.5,681,574.758179,3028544
2013-01-18,681.25,683.025024,669.025024,675.5,570.116333,1440470
2013-01-21,676.25,677.450012,663.549988,665,561.254517,1260038
2013-01-22,663,665.849976,654.049988,658.75,555.979553,1386630
2013-01-23,657.875,661.875,649.200012,655.974976,554.901001,1877654
2013-01-24,652.5,668.450012,652.5,664.275024,561.921997,3498470
2013-01-25,661.875,672.5,661.875,670.25,566.97644,1521100
2013-01-28,670.150024,674.974976,668.974976,672.525024,568.900696,2428154
2013-01-29,670.599976,678.275024,670.150024,672.474976,568.858582,1731804
2013-01-30,670.5,674.924988,667.900024,673.075012,569.366089,2279144
2013-01-31,674.424988,676.224976,663.200012,672.075012,568.520142,4313168
2013-02-01,672,676,671.075012,674.049988,570.190613,1484540
2013-02-04,674.5,683.900024,672.575012,678.174988,573.680115,2487304
2013-02-05,672.549988,682.5,672.549988,680.025024,575.245239,2161994
2013-02-06,681.25,687.950012,681,685.275024,579.686218,3573706
2013-02-07,680.5,695,680.5,693.575012,586.707458,2612782
2013-02-08,693,718.5,692.549988,711.299988,601.701233,6973618
2013-02-11,712,714.450012,706.125,707.349976,598.359985,2312126
2013-02-12,704.525024,707.5,700.924988,705.025024,596.393311,2225502
2013-02-13,704.900024,720.825012,702.549988,717.700012,607.114929,3822666
2013-02-14,715.049988,727.900024,714.5,723.849976,612.317505,2946958
2013-02-15,722,725.900024,715.325012,721.075012,609.970154,1820790
2013-02-18,720.049988,720.950012,710,712.674988,602.864441,952086
2013-02-19,710.799988,724.450012,706.349976,721.775024,610.562256,744294
2013-02-20,720.75,728.5,720.75,726.400024,614.474609,2261518
2013-02-21,720.349976,728.424988,720.349976,725.525024,613.734558,3849146
2013-02-22,725,732.025024,721.150024,727.549988,615.447449,1310694
2013-02-25,726.5,737.5,725.75,736.849976,623.314514,1730030
2013-02-26,733.5,749.974976,733,748.200012,632.91571,2853670
2013-02-27,747.625,751.525024,738.650024,741.599976,627.332397,2556682
2013-02-28,743.125,762.5,742.625,758.5,641.628784,4599424
2013-03-01,757.549988,758,749,750.924988,635.220703,2537326
2013-03-04,745.5,759.950012,745.5,756.599976,640.021179,3136076
2013-03-05,758.5,771.5,754.299988,770.075012,651.420044,3440054
2013-03-06,768.075012,782.75,768.075012,780.599976,660.323425,2299510
2013-03-07,780.5,798.799988,779.674988,794.950012,672.462463,3908702
2013-03-08,795,797.825012,787.450012,791.575012,669.607239,4341502
2013-03-11,787.5,794.775024,778.325012,783.099976,662.43811,2221330
2013-03-12,779,783.974976,774,780.25,660.027466,1809452
2013-03-13,778.025024,779.349976,774,775.849976,656.305115,1794496
2013-03-14,778.5,788.5,771.900024,783.849976,663.072754,3051218
2013-03-15,786,790.200012,780.299988,785.125,664.151306,4212398
2013-03-18,779.924988,786.825012,777.200012,783.474976,662.755371,1694988
2013-03-19,782.25,782.25,770.224976,773.375,654.211609,3739910
2013-03-20,770,786.325012,769.974976,778.825012,658.821838,4168136
2013-03-21,781.5,787.200012,776.849976,779.974976,659.794739,1664604
2013-03-22,780.700012,781.049988,766,771.075012,652.266052,2714456
2013-03-25,774.25,776,764.200012,771.674988,652.773438,1857316
2013-03-26,770.049988,785,768.075012,778.174988,658.271912,1781536
2013-03-28,778,791.700012,770.825012,787.875,666.477478,3065662
2013-04-01,782.5,786.849976,775.625,778.424988,658.483643,968812
2013-04-02,778,785.599976,770.625,783.674988,662.924438,1130332
2013-04-03,785,787.5,765.5,771.700012,652.794739,959932
2013-04-04,770.049988,770.049988,750.5,753.900024,637.737366,1126338
2013-04-05,752.5,754.674988,742.049988,749.174988,633.740295,1865248
2013-04-08,749.450012,749.450012,737.5,740.375,626.296326,896416
2013-04-09,740,756.5,738.799988,748.700012,633.338806,1672354
2013-04-10,754.950012,769.450012,750.5,765.224976,647.317383,2046284
2013-04-11,770,775.049988,760.349976,768.450012,650.04541,2244658
2013-04-12,740.950012,762.25,739.174988,755.875,639.408264,5032060
2013-04-15,756.75,757,724.174988,736.224976,622.785645,5391496
2013-04-16,735,746.724976,728.974976,741.575012,627.311523,3071582
2013-04-17,747.5,749.5,715.5,728.325012,616.103088,5279004
2013-04-18,743.974976,747.450012,713.724976,726.375,614.453491,8554458
2013-04-22,723,729.900024,712.5,712.650024,602.843384,2962484
2013-04-23,712.224976,724,712,715.275024,605.063782,3384170
2013-04-25,715.275024,715.275024,699.325012,701.150024,593.115356,7929194
2013-04-26,696.5,696.724976,682.549988,684.674988,579.178955,4754076
2013-04-29,682.5,692.349976,682.5,685.375,579.770935,3968916
2013-04-30,684,691,682.5,689.200012,583.006531,4020570
2013-05-02,686.75,719.400024,686.75,716.950012,606.480835,5630326
2013-05-03,713,723.625,703.950012,709.25,599.967041,3641790
2013-05-06,710,736.200012,710,733.599976,620.565247,3727118
2013-05-07,733.549988,739.424988,728.700012,735.799988,622.426453,2260180
2013-05-08,736,743.900024,735,740.049988,626.021606,1768130
2013-05-09,741.599976,751.724976,741.5,749.224976,633.782776,1949700
2013-05-10,749.224976,755.450012,745.549988,747.950012,632.704285,1139714
2013-05-13,740,740.5,722.849976,725.799988,613.96698,1862498
2013-05-14,727.549988,735.275024,721.875,728.974976,616.653076,2250100
2013-05-15,729.049988,738.599976,725,735.775024,622.405151,3565926
2013-05-16,734.5,734.5,723.724976,727.025024,615.003235,2415652
2013-05-17,727.5,739.25,727.049988,736.900024,623.356995,2900200
2013-05-20,735.625,739,730.5,736.200012,622.764465,1385504
2013-05-21,732.5,751,732.5,746.424988,631.414307,1898432
2013-05-22,749,754.575012,746.150024,749.200012,633.761658,1846944
2013-05-23,747.5,763.375,739.174988,746.349976,631.35083,3063962
2013-05-24,750,751.474976,731.799988,734.775024,621.559143,1586612
2013-05-27,734.75,750,730,749,633.592468,2023864
2013-05-28,749,758.25,745.150024,757.049988,640.401978,1400254
2013-05-29,758,763.75,742.549988,748.674988,633.317566,1452038
2013-05-30,750,756,743.5,749.700012,634.184631,2408346
2013-05-31,745.5,754.625,738.375,749.224976,633.782776,1929868
2013-06-03,752,753.5,728.549988,734.700012,621.495789,3097612
2013-06-04,730,736.950012,725.075012,732.674988,619.782776,1305320
2013-06-05,730.549988,736.325012,726.349976,733.900024,620.81897,1728676
2013-06-06,726.849976,739.25,726.025024,735.375,627.62561,2540452
2013-06-07,735.049988,769.5,734,759.474976,648.194336,3550844
2013-06-10,762.525024,772.349976,759.549988,762.525024,650.797424,3360430
2013-06-11,765.099976,771,746,750.775024,640.769104,2205468
2013-06-12,747.049988,747.549988,731.025024,734.049988,626.49469,4805954
2013-06-13,730,732,717.549988,722.825012,616.914124,3151342
2013-06-14,724,728.625,715.5,725.349976,619.069275,3105996
2013-06-17,726.5,732.5,714,726.224976,619.816101,2584162
2013-06-18,727.5,730,720.075012,721.900024,616.124878,2291528
2013-06-19,727.450012,727.450012,711.775024,713.849976,609.254272,2139788
2013-06-20,710.5,716.575012,699.549988,702.25,599.354248,4172878
2013-06-21,704.400024,715.924988,704,711.125,606.92865,2848224
2013-06-24,707.5,717.049988,700.049988,705.349976,601.999939,1889164
2013-06-25,706.75,713.549988,690.349976,696.150024,594.147888,1860548
2013-06-26,698.450012,723.875,690.525024,718.849976,613.521667,2326488
2013-06-27,723.900024,748.5,721,745.950012,636.651001,3820678
2013-06-28,747.5,762.150024,729.099976,759.075012,647.852966,4817096
2013-07-01,756,758.349976,741.700012,746.174988,636.84314,1354652
2013-07-02,746.549988,754.25,743.325012,750.275024,640.342407,1657242
2013-07-03,748.849976,759.5,732.5,744.900024,635.754883,1530906
2013-07-04,745.424988,770.5,745,769.150024,656.45166,1917060
2013-07-05,771,779,761,765.099976,652.995117,1293012
2013-07-08,764,767.5,750,753.325012,642.945496,1658796
2013-07-09,747.650024,760.875,747.650024,752.450012,642.198547,1097326
2013-07-10,755,763.400024,749,755.974976,645.207092,1322624
2013-07-11,760,785,760,782.275024,667.653564,2335274
2013-07-12,797.5,812.400024,789.650024,804.924988,686.98468,3251536
2013-07-15,800.549988,823.650024,799.650024,820.875,700.5979,2060570
2013-07-16,812.5,833.174988,808.799988,824.674988,703.840881,2224986
2013-07-17,822.525024,842.474976,822.525024,839.25,716.280457,2999250
2013-07-18,840,846.150024,822,830.200012,708.556396,3445532
2013-07-19,859.5,879.5,850,871.400024,743.719482,8550804
2013-07-22,870.5,879.400024,864.150024,873.25,745.298645,2974772
2013-07-23,874,890.224976,871.799988,874.900024,746.70697,1646502
2013-07-24,874.25,896,872.5,891.400024,760.789307,2181644
2013-07-25,890,905,883.349976,897.875,766.315613,4088808
2013-07-26,897.5,899.474976,875.049988,887.25,757.247131,2379064
2013-07-29,879,897.299988,878.625,889.599976,760.968079,1774262
2013-07-30,890,902.474976,887.724976,896.150024,766.571167,2617484
2013-07-31,895,915.75,894.724976,907.75,776.493835,2826750
2013-08-01,905.025024,917.400024,895,907.700012,776.451172,2141178
2013-08-02,909.849976,924.950012,908.349976,922.924988,789.474548,1846854
2013-08-05,920,938.700012,920,933.599976,798.606018,2355184
2013-08-06,936.5,940.974976,932.325012,935.049988,799.846497,2305290
2013-08-07,937,945.450012,906.724976,911.349976,779.573425,2694980
2013-08-08,902.549988,928.075012,891.849976,922.700012,789.282104,2158628
2013-08-12,920.5,920.5,904.075012,907,775.852417,2077574
2013-08-13,910.099976,922.424988,904.974976,909.900024,778.33313,2168296
2013-08-14,912.25,929,901,916.75,784.192444,3302068
2013-08-16,912.099976,915,877.775024,890.450012,761.695496,2779930
2013-08-19,899,903.5,877.775024,888.724976,760.21991,2121352
2013-08-20,894.900024,894.900024,865,868.200012,742.662537,2724844
2013-08-21,870.049988,871.849976,850.575012,858.900024,734.707458,3623994
2013-08-22,852.5,898.575012,847.599976,889.474976,760.861511,4260988
2013-08-23,897,919,892.150024,914.724976,782.460449,4032884
2013-08-26,911.549988,939.299988,907,921,787.828125,2663238
2013-08-27,919.5,939.424988,915,919.400024,786.459412,1945284
2013-08-28,914,973.049988,914,953.950012,816.013489,4444684
2013-08-29,950.5,985,939.150024,973.549988,832.779663,5905182
2013-08-30,969.5,1025,965,1016.599976,869.604614,5282942
2013-09-02,1010,1034.5,1008.75,1028.425049,879.71991,2154034
2013-09-03,1025.050049,1033.5,993.075012,1000.549988,855.875488,2355064
2013-09-04,1000,1039.400024,996.974976,1034.550049,884.959412,2626516
2013-09-05,1034.5,1034.5,990.525024,995.375,851.44873,3927492
2013-09-06,1004.5,1012.5,987.5,994.400024,850.614807,2759596
2013-09-10,993,1008.349976,990.5,993.950012,850.230042,4300972
2013-09-11,1004,1009,991.75,996.900024,852.753235,3008494
2013-09-12,997.5,999.275024,972.900024,983.950012,841.67572,1905568
2013-09-13,982.5,995,973.275024,976.875,835.623596,2096320
2013-09-16,975,992.5,947.025024,951.275024,813.725403,2460506
2013-09-17,950,976.275024,948.549988,973.724976,832.929138,3327816
2013-09-18,971.025024,982.400024,968.950012,977.25,835.94458,2109818
2013-09-19,974,995,963.25,983.150024,840.991455,3907240
2013-09-20,975,994.950012,970.5,975.150024,834.148193,3591858
2013-09-23,975,988.599976,970,977.549988,836.201172,2988758
2013-09-24,977.5,988.950012,963,969.75,829.529114,4940300
2013-09-25,970.75,985.474976,960.099976,979.525024,837.890564,4333858
2013-09-26,977.400024,987.049988,967.549988,971.450012,830.983032,4919704
2013-09-27,971.549988,980.974976,968.724976,974.049988,833.207275,1784666
2013-09-30,977,980.924988,960,963.900024,824.52478,1987350
2013-10-01,966,977.424988,958.349976,974.525024,833.613525,1591994
2013-10-03,985.900024,1018.450012,980.200012,1012.299988,865.926697,4672354
2013-10-04,1016,1034.5,1013.474976,1016.799988,869.775879,1934032
2013-10-07,1017.5,1048.849976,1012.650024,1044.875,893.791077,1993878
2013-10-08,1041.5,1049,1028.275024,1030.724976,881.6875,1828106
2013-10-09,1027.75,1048.824951,1022.549988,1045.425049,894.26178,1775858
2013-10-10,1044,1049,1033.625,1040,889.620972,1164320
2013-10-11,1051.5,1069,1041.199951,1061.025024,907.60614,2284448
2013-10-14,1063.75,1112.5,1062.5,1106.375,946.398865,4374460
2013-10-15,1117.5,1129.425049,1100.5,1107.699951,947.532349,4665092
2013-10-17,1115,1115,1047.849976,1054.224976,901.789307,6687214
2013-10-18,1052.400024,1066.900024,1030.775024,1060.324951,907.007202,5346166
2013-10-21,1062.5,1063.974976,1025,1035.824951,886.049988,3685372
2013-10-22,1044,1053.824951,1038.425049,1044.675049,893.620239,2044614
2013-10-23,1044.25,1051.5,1023.075012,1030.574951,881.559021,2455496
2013-10-24,1021,1041.175049,1000.924988,1004.349976,859.125916,3617758
2013-10-25,997.5,1036,997.5,1033.875,886.146423,2527402
2013-10-28,1034,1044.900024,1026.275024,1031.974976,884.517883,1803942
2013-10-29,1032.5,1042.900024,1023.950012,1034.900024,887.025269,1829076
2013-10-30,1035.125,1050,1035.125,1045.974976,896.517517,2114874
2013-10-31,1044.5,1064.5,1039.699951,1056.025024,905.131531,3523076
2013-11-01,1055,1070.974976,1045.550049,1048.800049,898.939026,1346480
2013-11-05,1050,1052.5,1015.849976,1021,875.111389,2261286
2013-11-06,1031.5,1051.775024,1029.525024,1045.550049,896.15332,1667750
2013-11-07,1050,1074.074951,1040.150024,1060.974976,909.374146,1956948
2013-11-08,1065,1065.875,1035.599976,1045.425049,896.046021,1609346
2013-11-11,1045,1070,1025,1047.324951,897.6745,1961138
2013-11-12,1048.425049,1060.849976,1039.5,1043.574951,894.460449,1000682
2013-11-13,1049.474976,1053.099976,1021.825012,1024.5,878.111145,1208338
2013-11-14,1036,1036,1010.924988,1013.099976,868.339966,2129704
2013-11-18,1023,1029.949951,1016.125,1022,875.968079,2831602
2013-11-19,1024.974976,1027.5,1010.599976,1014.950012,869.925781,2077864
2013-11-20,1023.424988,1024.949951,1008.5,1011.799988,867.225769,1658696
2013-11-21,1011.599976,1017.349976,990,993.299988,851.369202,2302882
2013-11-22,995.5,1005.5,992.549988,1000.424988,857.476074,1494494
2013-11-25,1004,1013.424988,996.549988,1006.625,862.790161,1950998
2013-11-26,1001.549988,1008.224976,993.5,996.849976,854.411804,2047412
2013-11-27,1004.5,1006.849976,987.5,993.224976,851.30481,2120978
2013-11-28,996.549988,998.275024,985,992.299988,850.512085,2805722
2013-11-29,996,1007.349976,990.900024,1002.174988,858.976013,1924812
